target_rva,name,source_tag,source_sha256,source_rva
0x00C48730,PipboyWorkshopData::DoClearData,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B6E590
0x00C4D6D0,AccumulatingValueModifierEffect::ShouldModifyOnStart,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B734C0
0x00C4D710,AccumulatingValueModifierEffect::ShouldModifyOnUpdate,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B73500
0x00C4FA00,ActiveEffect::FinishLoadGame,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B752F0
0x00C50150,ActiveEffect::CanFinish,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B75B70
0x00C52B10,ActorMagicCaster::FinishCastImpl,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B77E70
0x00C52B70,ActorMagicCaster::GetMagicNode,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B77ED0
0x00C57240,CloakEffect::Update,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B7B510
0x00C59C40,DamageEffect::AdjustForPerks,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B7CAC0
0x00C5A150,DarknessEffect::Start,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B7CF60
0x00C5B0D0,DisarmEffect::Start,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B7D260
0x00C5B2A0,DisguiseEffect::EvaluateActiveStatus,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B7D480
0x00C5CAC0,DualValueModifierEffect::AdjustForPerks,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B7E0D0
0x00C5CDC0,DualValueModifierEffect::IsCausingHealthDamage,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B7E440
0x00C5CE90,DualValueModifierEffect::IsCausingRadDamage,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B7E510
0x00C60EB0,JetpackEffect::Update,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B80A90
0x00C61C00,LightEffect::Finish,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B81480
0x00C62880,LockEffect::Start,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B81D20
0x00C66170,MagicCaster::GetCasterObjectReference,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B856F0
0x00C66440,MagicCaster::SetCastingTimerForCharge,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B859A0
0x00C66980,MagicCaster::PrepareSound,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B85F40
0x00C66DD0,MagicCaster::GetDefaultProjectileOrigin,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B86370
0x00C6ADD0,ActiveEffectList::Save,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B896C0
0x00C6CC60,MagicTarget::GetTargetAsActor,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00B8BF60
0x00C6D260,MagicTarget::GetMagicTargetFormID,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00B8C810
0x00C74950,ModelReferenceEffect::ModelReferenceEffect,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B8F340
0x00C75AE0,ModelReferenceEffect::DetachImpl,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B90780
0x00C76F00,NightEyeEffect::Start,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B91990
0x00C76F50,NightEyeEffect::Finish,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B919E0
0x00C789E0,OpenEffect::Start,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B92880
0x00C79140,ParalysisEffect::Update,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B92B10
0x00C79190,ParalysisEffect::Finish,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B92B60
0x00C7C020,ReferenceEffect::Detach,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B94860
0x00C7CFF0,ReferenceEffectController::GetAttachRoot,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B95470
0x00C7D070,ReferenceEffectController::GetIsRootActor,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B954F0
0x00C7D270,OwnedController::GetAttachRoot,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B956F0
0x00C7D810,ActiveEffectReferenceEffectController::GetScale,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B95C90
0x00C7D8B0,ActiveEffectReferenceEffectController::GetUseSourcePosition,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B95D30
0x00C7DA30,ActiveEffectReferenceEffectController::GetHitEffectArt,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B95EE0
0x00C7DAE0,ActiveEffectReferenceEffectController::EffectShouldFaceTarget,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B95F90
0x00C7DBF0,ActiveEffectReferenceEffectController::GetAllowNo3D,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B96110
0x00C7E070,WeaponEnchantmentController::IsReadyForAttach,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B96580
0x00C7EDC0,ScriptEffect::Finish,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B96C40
0x00C80AE0,ShaderReferenceEffect::Suspend,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B983B0
0x00C80F80,ShaderReferenceEffect::GetAttachRoot,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B98970
0x00C81140,ShaderReferenceEffect::LoadGame,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B98B50
0x00C81400,ShaderReferenceEffect::GetStackableMatch,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B98F20
0x00C83190,SlowTimeEffect::Update,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9A270
0x00C852C0,SummonCreatureEffect::ClearTargetImpl,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9B620
0x00C86AD0,SummonPlacementEffect::Init,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9D300
